time,open,high,low,close,BOS Demand,CHOCH Demand,BOS Supply,CHOCH Supply,New Demand Zone,New Supply Zone,Zone Mitigated,Zone Broken,Volume Spike,Bullish Sweep,Bearish Sweep,Bullish Confirmation,Bearish Confirmation,ATR Short Stop Loss,ATR Long Stop Loss,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross,CVD,Signal
1781697300,30410,30416.75,30387.25,30415,0,0,0,0,0,0,0,0,1,0,0,1,0,30451.904159003763,30352.095840996237,23.436106002508556,7125,5106.910977725221,6146.799699881745,-332.0719567705121,0,0,0,0,16138.428871363427,22794.98717153269
1781697600,30416,30437.25,30414.75,30433.75,0,0,0,0,0,0,0,0,0,0,0,1,0,30472.303861932065,30379.696138067935,23.36924128804366,6093,5435.60731848348,7660.366466587831,214.80709339371765,0,0,1,0,20945.128871363428,22618.81019056419
1781697900,30434,30455.25,30425.5,30451.75,0,0,0,0,0,0,0,0,0,0,0,1,0,30490.987514651202,30389.762485348798,23.825009767469112,4800,5223.738212322321,8153.410977725221,476.4222727262711,0,0,0,0,23808.994417581915,22732.161069327783
1781698200,30451.75,30465,30444.75,30459.5,0,0,0,0,1,0,0,0,0,0,0,1,0,30500.354477890403,30409.395522109597,23.569651926935602,4989,5145.492141548214,7835.60731848348,596.6095121819407,0,0,0,0,25718.364787952283,23016.561423482497
1781698500,30459.75,30462.25,30440.5,30454.25,0,0,0,0,0,0,0,0,0,0,0,0,1,30497.409515183946,30405.340484816054,23.439676789297344,3819,4703.328094365476,7718.2382123223215,419.96507674215604,0,0,0,0,24752.640650021247,23181.902302200473
1781698800,30454.25,30474.75,30448,30466.25,0,0,0,0,0,0,0,0,0,0,0,1,0,30510.264192670806,30412.485807329194,23.67612844720468,4689,4698.5520629103175,7054.992141548215,561.7549356782445,0,0,0,0,26856.117285535267,23531.82753870855
1781699100,30466.75,30479.75,30460,30461.5,0,0,0,0,0,0,0,0,0,0,0,0,1,30514.843536051463,30424.906463948537,23.395690700975774,3044,4147.034708606879,7047.828094365476,399.4344065917282,0,0,0,0,26046.95272857324,23771.363271076614
1781699400,30463.5,30503.25,30460,30490.5,0,0,0,0,0,0,0,0,1,0,1,1,0,30540.470783476358,30422.779216523642,24.813855650906074,8901,5731.6898057379185,6220.5520629103175,863.1845604841593,0,0,0,0,31603.64637019174,24517.294994801865
1781699700,30490.75,30520.75,30485,30487.5,0,0,0,0,0,0,0,0,0,0,0,0,1,30559.14251322805,30446.60748677195,25.595008818698496,8310,6591.126537158612,8597.534708606878,641.4534450777481,0,0,0,0,30848.191824737194,25120.237550033802
1781700000,30486.75,30513.5,30476.75,30507,0,1,0,0,0,0,0,1,0,0,0,1,0,30553.087690854616,30437.162309145384,26.391793903077176,7722,6968.084358105742,9886.689805737919,927.5640029695544,0,0,0,0,35103.171416573925,26070.993156370958
1781700300,30506.25,30513.5,30494.5,30502.25,0,0,0,0,0,0,0,0,0,0,0,0,1,30552.29571293643,30455.70428706357,25.863808624285948,5500,6478.722905403828,10452.126537158612,645.1498581540545,0,0,0,0,33945.27667973182,26820.92492050056
1781700600,30502,30511.5,30495.75,30503,0,0,0,0,0,1,0,0,0,0,0,1,0,30549.212090583827,30458.037909416173,25.14139372255124,4723,5893.481936935886,9718.084358105742,547.5349367626815,0,0,0,0,34245.149695604836,27527.993946700968
1781700900,30502.75,30503.25,30483,30491,0,0,0,0,0,0,0,0,0,0,0,0,1,30540.438012684983,30445.811987315017,24.79200845665472,6357,6047.987957957257,8840.222905403829,88.90592116882263,0,0,0,0,30556.520065975208,27816.425005679466
1781701200,30490.5,30494.5,30475,30490,0,0,0,0,0,0,0,0,0,0,0,0,1,30531.121011778912,30438.378988221088,24.414007852607956,6888,6327.991971971504,9071.981936935885,44.75044538643854,0,0,0,0,30379.904681359825,28060.565927172833
1781701500,30489.25,30490.75,30465,30473.75,0,0,0,0,0,0,0,0,0,0,0,0,1,30527.514153794706,30428.235846205294,24.50943586313596,6634,6429.994647981003,9491.987957957257,-350.6219059668621,0,0,0,1,26386.623127961768,27901.142803438444
1781701800,30474,30492,30468,30481.25,0,0,0,0,0,0,0,0,0,0,0,1,0,30528.709571380798,30431.290428619202,24.473047587197676,6100,6319.996431987335,9644.991971971505,-121.50750082110551,0,0,0,0,28229.3314612951,27932.39886609146
1781702100,30481.5,30510,30479.75,30505.75,0,0,0,0,0,0,1,0,0,0,0,1,0,30547.328530567884,30442.421469432116,24.885687045254986,6511,6383.664287991557,9479.994647981002,383.8264077981719,0,0,1,0,33448.893444766174,28457.779302155715
1781702400,30505.75,30507.5,30488.75,30501.75,0,0,0,0,0,0,0,0,0,0,0,0,1,30544.17113552732,30452.07886447268,24.44742368487963,5639,6135.442858661038,9575.496431987336,188.95419399565867,0,0,0,0,32245.906778099506,28818.553347483696
