time,open,high,low,close,Shapes,Shapes,Bullish Sweep,Bearish Sweep,ATR Short Stop Loss,ATR Long Stop Loss,VWAP,Upper Band #1,Lower Band #1,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross
1781778120,30489.25,30489.75,30482.5,30484,0,1,0,0,30501.72315561234,30470.52684438766,30367.68312421165,30441.17117278685,30294.19507563645,7.982103741561316,374,410.9739248767641,644.1913309727192,-15.395921405010796,0,0,0,1
1781778180,30483.75,30483.75,30478.75,30481.5,0,1,0,0,30495.43043021146,30467.06956978854,30367.76853284161,30441.29495124314,30294.242114440076,7.7869534743069355,411,410.9826165845094,616.4608873151461,-33.19677058765667,0,0,0,0
1781778240,30480.75,30482.5,30471.5,30471.75,0,1,0,0,30494.524685196357,30459.475314803643,30367.86160619952,30441.424149455972,30294.299062943068,8.016456797570726,474,431.9884110563396,616.4739248767642,-66.5641786833614,0,0,0,0
1781778300,30472.25,30491.5,30471.75,30490,1,0,0,0,30504.781850539475,30458.468149460525,30368.016416106417,30441.652549417147,30294.380282795686,8.854567026315674,728,530.6589407042264,647.9826165845094,4.731162477023993,0,0,1,0
1781778360,30489.5,30491,30483.75,30485.5,0,1,0,0,30504.109932643798,30470.640067356202,30368.095864510873,30441.7713610558,30294.420367965948,8.739955095864556,367,476.1059604694843,795.9884110563396,-17.77373060657888,0,0,0,1
1781778420,30484.25,30486,30470.5,30472,0,1,0,0,30499.83422316924,30456.66577683076,30368.21081334753,30441.931330496584,30294.490296198477,9.222815446159943,584,512.0706403129896,714.1589407042264,-60.370836666824005,0,0,0,0
1781778480,30472,30475.5,30468.75,30471,0,1,0,0,30489.069278657153,30455.180721342847,30368.282799575823,30442.02820177024,30294.537397381406,9.046185771434233,382,468.7137602086597,768.1059604694843,-56.583990920370816,0,0,0,0
1781778540,30471,30476.5,30469,30474.5,1,0,0,0,30489.903615895928,30455.596384104072,30368.357695105773,30442.130110464233,30294.585279747313,8.935743930617502,392,443.14250680577317,703.0706403129896,-30.56834979988114,0,0,0,0
1781778600,30474.5,30486.75,30474,30478.5,1,0,0,0,30500.562286189073,30460.187713810927,30368.47264979162,30442.29368135835,30294.65161822489,9.208190792716252,568,484.7616712038488,664.7137602086598,-9.589635093801187,0,0,0,0
1781778660,30478.5,30482.75,30471.25,30472.75,0,1,0,0,30496.80783717557,30457.19216282443,30368.5688931426,30442.426509473593,30294.71127681161,9.371891450379378,495,488.1744474692325,727.1425068057731,-32.46627149726275,0,0,0,0
1781778720,30472.25,30478,30466,30466,0,1,0,0,30492.339420234457,30451.660579765543,30368.642855912003,30442.524290929203,30294.761420894803,9.559613489637993,402,459.449631646155,732.2616712038488,-47.30538468684003,0,0,0,0
1781778780,30466,30467.25,30451.75,30453.5,0,1,0,0,30482.22589021771,30436.77410978229,30368.859755556936,30442.78112189099,30294.938389222883,9.98392681180671,1349,755.9664210974366,689.1744474692325,-141.72351148056194,0,0,0,0
1781778840,30454.25,30463,30453,30456.75,1,0,0,0,30477.977612345017,30438.022387654983,30368.959821912722,30442.8994843227,30295.020159502743,9.98507489667766,624,711.9776140649577,1133.949631646155,-100.69567129328905,0,0,0,0
1781778900,30457,30463.25,30456.5,30459.75,1,0,0,0,30477.880997177515,30441.869002822485,30369.042036029477,30442.998725320787,30295.085346738168,9.75399811834354,501,641.6517427099718,1067.9664210974365,-62.016557874598945,0,0,0,0
1781778960,30460,30460.25,30451.5,30456,0,1,0,0,30474.77342595055,30436.97657404945,30369.123849656604,30443.093720366523,30295.153978946684,9.682283967033287,522,601.7678284733146,962.4776140649577,-71.6995690943373,0,0,0,0
1781779020,30455,30462,30455,30459.25,1,0,0,0,30476.236038382653,30440.763961617347,30369.185897597705,30443.16772717441,30295.204068021,9.490692255102337,384,529.178552315543,902.6517427099718,-34.71210760097918,0,0,0,0
1781779080,30458.5,30463,30458,30458.5,0,0,0,0,30476.754892783894,30444.245107216106,30369.27047246034,30443.26955219354,30295.27139272714,9.169928522595027,518,525.452368210362,793.7678284733145,-26.246484043293478,0,0,0,0
1781779140,30459.5,30459.75,30453.5,30455.5,0,1,0,0,30473.19204329933,30440.05795670067,30369.334188564928,30443.343582841462,30295.324794288394,8.961362199552525,407,485.96824547357465,788.178552315543,-43.66637949326399,0,0,0,0
1781779200,30455.5,30457.25,30453,30455.75,1,0,0,0,30470.187254492233,30440.062745507767,30369.394821927905,30443.413328867126,30295.376314988684,8.624836328155917,392,454.6454969823831,728.952368210362,-30.89068546112876,0,0,0,0
1781779260,30456.25,30459.25,30448.25,30451.75,0,1,1,0,30472.441736314217,30435.058263685783,30369.4791791318,30443.50802125621,30295.450337007387,8.79449087614478,561,490.0969979882554,681.9682454735747,-44.01888668427431,0,0,0,0
