time,open,high,low,close,BOS Demand,CHOCH Demand,BOS Supply,CHOCH Supply,New Demand Zone,New Supply Zone,Zone Mitigated,Zone Broken,Volume Spike,Bullish Sweep,Bearish Sweep,Bullish Confirmation,Bearish Confirmation,ATR Short Stop Loss,ATR Long Stop Loss,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross,CVD,Signal
1665021600,11690.25,11717.5,11674.5,11707.25,0,0,0,0,0,0,0,0,0,0,0,1,0,11901.400049625829,11490.599950374171,122.60003308388546,46528,169279.20733370748,345982.21650084184,19128.118892046605,0,0,0,0,61016.01291989664,64001.937460430476
1665036000,11707.25,11707.25,11541.75,11545,0,0,0,0,0,0,0,0,0,0,0,0,1,11895.746474652555,11353.253525347445,125.66431643503651,147812,162123.47155580498,253918.81100056123,647.4637028518555,0,0,0,0,-83893.33451212753,49916.673463044004
1665050400,11545.25,11721.75,11523.5,11638,0,0,0,0,0,1,0,0,0,0,0,1,0,11918.023512177373,11327.226487822627,130.84900811824818,360468,228238.31437053665,243185.20733370748,15073.02420944671,0,0,0,0,84749.32374764548,53234.06872824414
1665064800,11638,11669,11526.5,11626,0,0,0,0,0,0,0,0,1,0,0,0,1,11866.52183273613,11328.97816726387,131.6812218240876,683328,379934.8762470244,342357.47155580495,5450.763884605571,0,0,0,0,27205.91322132969,50755.19677520467
1665079200,11626.75,11627.5,11505.5,11505.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11823.984558969265,11309.015441030735,130.98970597950992,261764,340544.58416468295,569902.3143705366,-21443.0860665051,0,0,0,1,-232412.48022129326,23786.846585062012
1665093600,11498.25,11544,11477.25,11538.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11733.601733328604,11287.648266671396,126.40115555240207,54047,245045.38944312197,510816.8762470244,-15712.002427681682,0,0,0,0,32792.56179775281,24644.53374817542
1665108000,11539.5,11563.75,11497.25,11513.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11746.93375237656,11314.06624762344,122.12250158437335,52615,180901.92629541465,367568.08416468295,-15931.46396649834,0,0,0,0,12419.084354143786,23480.205234458124
1665122400,11513.5,11528.5,11453,11515.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11706.688484349663,11274.811515650337,118.79232289977526,119038,160280.61753027645,271352.88944312197,-13786.054311386391,0,0,0,0,15572.408857455044,22727.08176998164
1665136800,11515.25,11577,11216.5,11225.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11781.085735467545,11012.414264532455,136.05715697836274,433317,251292.74502018432,240420.92629541468,-45002.087280097134,0,0,0,0,-332703.87616334937,-11123.485652240364
1665151200,11225.75,11276,11108.75,11114.5,0,0,0,0,0,0,0,0,1,0,0,0,1,11483.42782579129,10901.32217420871,138.285217194194,537216,346600.49668012286,376939.1175302765,-70992.66027565413,0,0,0,0,-690044.8627104346,-75782.66441968744
1665165600,11114.75,11135.25,11043.25,11096.25,0,0,0,0,0,0,0,0,0,0,0,0,1,11337.718695377627,10840.781304622373,134.97913025175157,266096,319765.66445341526,519900.7450201843,-63105.30802740302,0,0,0,0,-743553.2974930432,-139379.86756953085
1665352800,11066.75,11081.75,10985.5,11063.25,0,0,0,0,0,0,0,0,0,0,0,0,1,11281.622717136368,10785.627282863632,133.2484780909122,109528,249686.4429689435,479648.4966801229,-51575.544317049316,1,0,0,0,-3982.836363636364,-126484.91221658852
1665367200,11062.75,11071,11027.5,11028.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11261.256808769485,10837.243191230515,126.83787251298989,47166,182179.62864596234,374529.66445341526,-44934.539797329046,0,0,0,0,-41119.28463949844,-118354.85244734185
1665381600,11028.75,11091.5,10995,11076.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11278.506322428808,10807.993677571192,124.6708816192049,121754,162037.75243064156,273269.4429689435,-30045.361198912142,0,0,0,0,19126.86561956892,-105261.35548858845
1665396000,11076,11136.5,11003,11014.5,0,0,0,0,1,0,0,0,0,0,0,0,1,11324.45229939818,10815.04770060182,125.30153293211883,271316,198463.83495376102,243056.62864596234,-35122.61130808061,0,0,0,0,-105861.40404335244,-105318.50296999454
1665410400,11015,11068.25,10876.75,11035.25,0,0,0,0,0,0,0,0,1,1,0,1,0,11263.294992298308,10681.705007701692,130.0299948655389,590998,329308.5566358407,297695.75243064156,-21379.735902052824,0,0,0,0,-43366.83746371797,-99418.34435034916
1665424800,11035.5,11049.75,10971.75,10993.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11239.220349991287,10782.279650008713,126.31356666085755,270356,309657.70442389377,493962.834953761,-29600.367363114805,0,0,0,0,-188943.14515602565,-107944.51585565168
1665439200,10989,11031.5,10949.5,10960.5,0,0,0,1,0,0,0,1,0,0,0,0,1,11216.222467849051,10764.777532150949,123.14831189936773,69054,229456.46961592918,464486.5566358407,-24659.181312322413,0,0,0,0,-24000.475609756097,-99949.84535604258
1665453600,10960.25,10968.25,10913.25,10927.5,0,0,0,0,1,0,0,0,0,0,0,0,1,11145.670863002691,10735.829136997309,118.28057533512718,62143,173685.31307728612,344184.70442389377,-21681.903294394728,1,0,0,0,-61003.807427937914,-96240.69888669928
1665468000,10927.25,10963.75,10853.5,10883.75,0,0,0,0,0,0,0,0,0,1,0,0,1,11140.310444216784,10676.939555783216,117.70696281118953,158637,168669.20871819076,260527.96961592918,-21510.58919833674,1,0,0,0,-123595.27681569301,-98845.89678469868
1665482400,10884.25,10991.5,10821,10823.5,0,0,1,0,0,0,0,1,0,0,0,0,1,11173.716841058442,10638.783158941558,121.47789403896171,314198,217178.80581212716,253003.81307728612,-25864.52689658571,0,0,0,0,-235545.5905986842,-111864.91524317348
1665496800,10823.5,11039.75,10788.5,10974,0,0,0,0,0,0,0,0,1,0,0,1,0,11235.870995268553,10592.379004731447,130.74733017903586,726819,387058.8705414181,325768.2087181907,22255.707805270107,0,0,1,0,199822.60641624115,-82180.38937084828
1665511200,10974.25,10985.5,10767.25,10881,0,0,0,0,0,0,0,0,0,0,0,0,1,11190.9962813208,10561.7537186792,136.9975208805333,376370,383495.91369427874,580588.3058121272,5248.20568358263,0,0,0,0,39013.88934865809,-70638.07711184767
1665525600,10876.5,10908.5,10836,10865.25,0,0,0,0,0,0,0,0,0,0,0,0,1,11107.085832655028,10637.414167344972,132.39055510335234,66554,277848.6091295192,575243.8705414181,5501.673023617694,0,0,0,0,-10327.344827586207,-64894.19784667991
1665540000,10864.75,10937.5,10841,10931.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11132.240416036811,10646.259583963189,129.82694402454146,78792,211496.40608634613,416772.9136942788,11768.846398980966,0,0,0,0,44173.857244952655,-54506.76402842919
1665554400,10931.75,10976.75,10875.75,10950.5,0,0,0,0,1,0,0,0,0,0,0,1,0,11168.401814891326,10684.098185108674,127.76787659421707,159465,194152.60405756408,317244.6091295192,14454.37603363728,0,0,0,0,73777.50823505166,-42289.21428905007
1665568800,10950.5,10967.75,10805.75,10890.5,0,0,0,0,0,0,1,0,0,0,0,0,1,11163.069542399087,10610.430457600913,130.21302826605873,359124,249143.06937170937,291228.90608634613,1245.2005485906775,0,0,0,0,-59231.380653837216,-43902.75394283932
1665583200,10891.25,10926,10807.25,10850,0,0,0,0,0,0,0,0,0,0,0,0,1,11120.091360799153,10613.158639200847,129.39424053276883,524280,340855.37958113954,373714.60405756405,-14153.37774992525,0,0,0,1,-241349.69644331088,-62707.22465716994
1665597600,10848.75,10919,10830.25,10853,0,0,0,0,0,0,0,0,0,0,0,1,0,11108.736620742071,10640.513379257929,126.49108049471393,291724,324478.25305409305,511283.0693717093,-8162.364788466119,0,0,0,0,-227379.81475317004,-78390.32847583662
1665612000,10855,10878.5,10851,10858.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11057.630433546208,10671.869566453792,119.42028903080579,33642,227532.83536939538,486717.37958113954,-4132.256417646455,0,0,0,0,4281.709090909091,-70516.8010885275
1665626400,10858,10860.25,10824.25,10830.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11030.442545435766,10654.057454564234,113.46169695717681,41756,165607.22357959693,341299.2530540931,-4221.154486360334,0,0,0,0,-27615.235353535354,-66430.93768519492
1665640800,10830,10886,10803,10861.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11052.928792190354,10636.071207809646,111.28586146023562,98301,143171.8157197313,248410.83536939538,2274.1108300960113,0,0,1,0,9987.858019958621,-59152.957141846964
1665655200,10861.75,11035,10484.5,10615,0,0,1,0,0,0,0,1,1,0,0,0,1,11248.987449891043,10270.512550108957,142.65829992736164,525895,270746.21047982085,214757.72357959696,-18159.392654303865,0,0,0,1,-225733.47031791604,-75017.76792052021
1665669600,10615.25,11117.5,10596.75,11070.5,0,0,0,0,0,0,0,0,1,1,0,1,0,11371.997274898826,10342.252725101174,169.6648499325501,1057310,532934.1403198806,406119.31571973127,74440.02551194701,0,0,1,0,698587.9459086802,-1341.0332701201696
1665684000,11070.75,11142.25,11006.5,11065.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11393.11354097748,10755.63645902252,167.24236065165366,298330,454732.7602132537,799401.2104798208,61429.65563011738,0,0,0,0,687599.7322806875,64272.3729728139
1665698400,11070,11158.5,11021.25,11152.5,0,0,0,0,1,0,0,0,0,0,0,1,0,11406.150073764804,10773.599926235196,165.10004917653555,83639,331034.84014216915,682099.1403198806,56157.23656509083,0,1,0,0,50274.8087431694,62939.271617609666
1665712800,11152.25,11185.25,11132,11143,0,0,0,0,0,0,0,0,0,0,0,0,1,11420.91613992446,10896.33386007554,157.11075994964014,79492,247187.2267614461,496552.2602132537,45438.389772140654,0,1,0,0,36466.33925960133,60418.039964466014
1665727200,11143,11182.5,10988,11042.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11422.172129929855,10748.327870070145,159.78141995323728,182479,225617.81784096407,370780.84014216915,28833.09857988904,0,0,0,0,-57587.7468586506,49179.39360035967
1665741600,11042.75,11253.75,11026.25,11050.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11500.677692077723,10779.322307922277,164.61846138514892,499880,317038.54522730934,338426.7267614461,25595.354031327824,0,0,0,0,-40009.5490564528,40685.20858542515
1665756000,11052,11054.25,10783.25,10850.5,0,0,0,0,0,0,0,0,1,0,0,0,1,11312.575714072173,10524.924285927827,172.21714271478115,693917,442664.6968182062,475557.817840964,-27416.02609402965,0,0,0,1,-555966.2852188144,-16138.743205454804
1665770400,10851,10851.5,10726.75,10748.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11104.739948781302,10473.510051218698,168.82663252086823,250559,378629.46454547084,663997.0452273093,-41227.64621113944,0,0,0,0,-761334.2832148063,-87109.74701586924
1665957600,10720.5,10804,10705,10784,0,0,0,0,0,1,0,0,0,0,0,1,0,11049.758523868351,10459.241476131649,163.8390159122348,73328,276862.3096969806,567944.1968182062,-28456.288336581,0,0,0,0,47033.61616161616,-74334.18861801349
1665972000,10784.5,10850,10771.75,10839.25,0,0,0,0,0,0,0,0,0,0,0,1,0,11086.58827216347,10535.16172783653,157.7255147756466,60649,204791.20646465372,415293.4645454709,-18277.732201201456,0,0,0,0,89468.53948429986,-58733.928798745554
1665986400,10839.5,10899.75,10810.5,10882.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11129.00160986608,10581.24839013392,152.83440657738612,132405,180662.4709764358,307186.8096969806,-7807.39723190346,0,0,0,0,153631.1865431234,-38508.67971856756
1666000800,10882,11117.5,10873,11073.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11356.572923447073,10633.927076552927,159.3819489647157,330455,230593.31398429052,270993.7064646537,19128.545761827165,0,0,1,0,412791.7029030416,4472.309102538078
1666015200,11074,11137,11022.5,11128.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11371.264143200853,10788.235856799147,156.17609546723602,521571,327585.875989527,345889.9709764358,39931.347532859065,0,0,0,0,661050.3884925613,67003.55475873077
1666029600,11128.5,11149,11088.75,11135,0,0,0,0,0,0,0,0,0,0,0,1,0,11372.986347257936,10864.763652742064,149.32423150529058,204871,286680.91732635134,491378.81398429046,35338.21034540191,0,0,0,0,683152.6540527273,125684.421358159
1666044000,11161.75,11218.75,11159.25,11194,0,0,0,0,0,0,1,0,0,0,0,1,0,11435.710536739512,10942.289463260488,144.64035782634124,59408,210923.27821756757,430021.375989527,32296.997567927225,0,1,0,0,32200.134453781513,116781.15593869449
1666058400,11194.5,11363.25,11179.5,11306,0,1,0,0,0,0,0,1,0,0,0,1,0,11584.400855543832,10958.349144456168,147.4339036958883,111009,177618.51881171172,316384.91732635134,32900.111845140396,0,0,0,0,99560.69771908764,115141.11229873192
1666072800,11306.25,11352,11237.75,11291.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11569.595437290702,11020.154562709298,145.06362486046768,155394,170210.34587447447,266427.7782175676,24938.17638443665,0,0,0,0,79498.89027926269,111746.61496354437
1666087200,11290.5,11431.75,11280,11307.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11650.06183462708,11061.68816537292,145.54122308472,363995,234805.23058298297,255315.5188117117,23996.29301303442,0,0,0,0,120275.9248756383,112558.9301932676
1666101600,11307.25,11345.75,11084,11241.75,0,0,0,0,0,0,0,0,1,0,1,0,1,11576.51277501086,10853.23722498914,153.84185000724003,702104,390571.4870553219,352207.84587447444,2696.2872217079257,0,0,0,0,-55417.72173372179,96561.15381926861
1666116000,11242,11338.5,11081.5,11324.25,0,0,0,0,0,0,0,0,0,0,0,1,0,11580.315433938656,10839.684566061344,161.21028929243715,343991,375044.6580368813,585857.2305829829,12196.559453320493,0,0,0,0,54672.78313009144,92571.78518220413
1666130400,11323.75,11382.5,11307.5,11362.75,0,0,0,0,0,1,0,0,0,0,0,1,0,11615.078617228752,11074.921382771248,155.05241148583448,72298,274129.10535792087,562566.9870553219,13037.294191994659,0,0,0,0,37594.96,87335.89706961326
1666144800,11363,11364.75,11278.25,11288.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11589.983715998127,11053.016284001873,150.15581066541773,56336,201531.40357194724,411193.6580368813,5530.455230082593,0,0,0,0,-10925.641156069367,77977.65533383396
1666159200,11288.5,11296.75,11174.5,11290,0,0,0,0,0,0,0,0,0,0,0,1,0,11518.993807712546,10952.256192287454,148.16253847503074,158421,187161.26904796483,302297.10535792087,4118.880382579675,0,0,0,0,-8981.825205149122,69695.80004440699
1666173600,11290,11292.25,11104.75,11137.25,0,0,0,0,0,0,0,0,0,0,0,0,1,11518.708535733078,10878.291464266922,150.9723571553857,383400,252574.1793653099,280741.90357194724,-26627.794392155367,0,0,0,1,-321325.02520514914,32455.721449211174
1666188000,11136.75,11284.5,11050.25,11098.25,0,0,0,0,0,0,0,0,1,0,0,0,1,11519.881140323572,10814.868859676428,156.9207602157153,613154,372767.4529102066,378861.26904796483,-31607.277721812825,0,0,0,0,-422099.5353438898,-10835.255388227008
1666202400,11098.25,11212.75,11083.75,11150.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11445.13963030046,10851.36036969954,154.92642020030706,236452,327328.9686068044,559151.1793653099,-16913.376131455214,0,0,0,0,-325869.0702276107,-40838.47584912069
1666216800,11141.75,11145.75,11008,11030.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11376.835013850428,10776.914986149572,154.05667590028514,85486,246714.6457378696,490993.4529102066,-20348.65523027085,0,0,0,0,-68885.27041742287,-43509.599141339946
1666231200,11030.75,11155.25,11016.5,11099.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11384.695012861112,10787.054987138888,152.96334190740762,101803,198410.76382524642,370071.9686068044,-11764.488290595225,0,0,0,0,-18258.913660666112,-41104.771952704345
1666245600,11099.75,11108.25,11029,11085.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11329.797154799604,10807.452845200396,147.69810319973567,129267,175362.8425501643,297616.14573786967,-11633.006014688865,0,0,0,0,-41502.50672060302,-41142.65145440898
1666260000,11085.25,11229.25,11071,11202.25,0,0,0,0,1,0,0,0,0,0,0,1,0,11451.927715171061,10848.322284828939,148.45181011404026,362445,237723.5617001095,263044.2638252464,15951.550894891923,0,0,1,0,226466.30844527372,-15656.083844915389
1666274400,11202.25,11329,11073.75,11095.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11563.120378373127,10839.629621626873,156.0802522487517,544001,339816.04113340634,356585.34255016426,-8231.995317286428,0,0,0,1,-511.58185835016775,-14213.750322385367
1666288800,11096.25,11127,11041,11060.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11353.611779917905,10814.388220082095,151.07451994526943,243821,307817.69408893754,509724.0617001095,-16074.120715248166,0,0,0,0,-101867.40453276878,-22561.71739004093
1666303200,11062.75,11064,10986.25,11019,0,0,0,0,0,0,0,0,0,1,0,0,1,11282.75558135234,10767.49441864766,145.83705423489303,68676,228103.7960592917,461726.54113340634,-16456.32035619585,0,0,0,0,-38644.05144694534,-24093.368252603253
1666317600,11018.75,11062.5,11003.5,11016.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11271.951611255743,10794.048388744257,139.63440750382924,58496,171567.8640395278,342155.69408893754,-13204.304365180567,0,0,0,0,-40626.96670118263,-25667.99667627748
1666332000,11016.5,11086,10967,11000.75,0,0,0,1,0,0,0,1,0,0,0,0,1,11293.240781880333,10759.759218119667,138.16052125355571,138392,160509.24269301855,257351.7960592917,-11997.43613037976,0,0,0,0,-58943.55493647675,-28837.097462963124
1666346400,11000.5,11155.75,10937,11155.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11371.625368888881,10721.124631111119,143.91691259258747,448304,256440.82846201237,240763.86403952783,20677.288024599984,1,0,1,0,258711.85077780898,-1451.483344794353
1666360800,11155.75,11292,11051,11291.5,0,0,0,0,0,0,0,0,1,0,0,1,0,11518.277128253962,10824.722871746038,150.85141883597407,726388,413089.88564134156,384661.2426930186,55782.205566014316,0,0,0,0,667870.2366699252,62293.442370893215
1666375200,11291.5,11386.25,11273.5,11379.25,0,0,0,0,0,0,1,0,0,0,0,1,0,11608.444833378679,11051.305166621321,148.12988891911877,198564,341581.2570942277,619634.8284620123,60061.632510167605,0,0,0,0,822406.7422131624,134685.18521301408
1666562400,11393.75,11530.75,11389,11417.5,0,0,0,0,1,0,0,0,0,0,1,1,0,11753.305916708772,11166.444083291228,148.3706111391817,116327,266496.50472948514,512371.88564134156,50427.54963216893,0,0,0,0,19490.414462081128,123714.25466530617
1666576800,11417.75,11436.25,11358,11372,0,0,0,0,0,0,0,0,0,0,0,0,1,11651.292994086718,11142.957005913282,143.36199605781158,84167,205720.0031529901,399744.7570942277,35758.1172829516,0,0,0,0,-29719.045601816637,109101.55940177068
1666591200,11372,11418.5,11260.75,11350.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11635.084565937666,11044.165434062334,144.38971062511075,160615,190685.0021019934,308580.00472948514,26118.567343726958,0,0,0,0,-51609.5210376328,93795.74221706558
1666605600,11350.75,11450.25,11300.25,11362.25,0,0,0,0,0,1,0,0,0,0,0,1,0,11667.43566837069,11083.06433162931,144.79044558046,358524,246631.33473466226,286027.5031529901,22722.385070579494,0,0,0,0,-24122.681037632803,82565.4161928086
1666620000,11362,11454.25,11207.75,11395,0,0,0,0,0,0,0,0,0,0,0,1,0,11682.333120629926,10979.666879370074,152.05541375328428,541305,344855.88982310815,369947.0021019934,24026.591912085645,0,0,0,0,48344.11409421303,79306.24456437092
1666634400,11395.25,11515.5,11390.5,11459.75,0,0,0,0,0,0,1,0,0,0,0,1,0,11740.684326299217,11165.315673700783,150.12288419947825,154304,281338.5932154054,517283.8347346622,25595.550334621752,0,0,0,0,127964.97809421303,83940.40966245113
1666648800,11459.75,11504,11430.5,11452.25,0,0,0,0,0,0,0,0,0,0,0,0,1,11720.97473156356,11213.52526843644,144.64982104237268,71419,211365.39547693694,422007.8898231081,18520.342074783246,0,0,0,0,-7287.65306122449,75252.02273638679
1666663200,11452.75,11497,11438,11477.25,0,0,0,0,0,0,0,0,0,0,0,1,0,11704.797965023305,11230.202034976695,138.5319766822032,52802,158510.93031795797,317048.0932154054,15370.990393239408,0,0,0,0,14638.601176063647,69479.31592111792
1666677600,11476.75,11513.5,11440,11452.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11714.330253235927,11239.169746764073,133.88683549061724,105261,140760.95354530532,237766.39547693694,7399.85986030148,0,0,0,0,-19732.33759944656,60982.967966778444
1666692000,11453.25,11664.75,11437.75,11649.75,0,1,0,0,0,0,0,1,0,0,0,1,0,11875.556663719073,11226.943336280927,140.537775812716,266708,182743.30236353687,211141.430317958,25802.425066678363,0,0,0,0,211140.4465415226,75283.68021199218
1666706400,11649.75,11706,11605.5,11647.25,0,0,0,0,0,0,0,0,0,0,0,0,1,11912.516902024854,11398.983097975146,137.6779346832363,479132,281539.5349090246,274114.9535453053,17785.788106359487,0,0,0,0,199221.7400738609,87087.30496074157
1666720800,11647.25,11732.75,11535.5,11583.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11945.649623308793,11322.600376691207,141.93308220586226,244058,269045.6899393497,422309.3023635369,4855.420891528127,0,1,0,0,120653.0049661296,90284.03829458806
1666735200,11520,11527.75,11436.75,11483,0,0,0,0,0,0,0,0,0,0,0,0,1,11741.192507358166,11223.307492641834,142.29500490544353,100102,212731.12662623316,403568.5349090246,-2158.456728218902,0,0,0,1,-40700.81318681319,77809.2905344546
1666749600,11483.25,11507,11475.25,11480.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11708.598399689725,11273.651600310275,134.39893312648329,48805,158089.08441748878,319096.6899393498,-4394.5792499813,0,0,0,0,-44543.726572639964,66156.62223854083
1666764000,11480.5,11568.75,11476.5,11518.25,0,0,0,0,0,1,0,0,0,0,0,1,0,11765.83244256903,11279.41755743097,131.3882950460202,126879,147685.7229449925,237133.62662623316,-941.0832539088478,0,0,0,0,7376.948224108004,60558.55804669009
1666778400,11518.5,11555.75,11433,11482,0,0,0,0,0,0,0,0,0,0,0,0,1,11751.906910956957,11236.843089043043,130.77127397130448,304778,200049.81529666166,221528.58441748878,-11529.139569352428,0,0,0,0,-83249.50391438487,46862.55214563533
1666792800,11483.25,11703.5,11472.25,11524.75,0,0,0,0,0,0,1,0,1,0,0,1,0,11910.422488745746,11265.327511254254,137.94832583049703,666535,355544.8768644411,300074.7229449925,-302.66024163117254,0,0,0,0,36366.50689642594,45862.92878856777
1666807200,11524.75,11543.25,11413.5,11473,0,0,0,0,0,0,0,0,0,0,0,0,1,11749.294096692478,11207.455903307522,137.36273112831867,271660,327583.25124296075,533317.3152966616,-12593.528574437538,0,0,0,0,-71983.43530010585,34639.46554202743
1666821600,11423,11537.75,11417,11505.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11742.014161214443,11212.735838785557,136.17610747629593,78795,244653.83416197385,491374.8768644411,-7253.722034623808,0,0,0,0,53998.2298136646,36483.15737742144
1666836000,11505,11517.75,11461.5,11510,0,0,0,0,0,0,0,0,0,0,0,1,0,11713.450649699127,11265.799350300873,130.46709979941764,52289,180532.22277464924,366980.7512429608,-7492.17646228981,0,0,0,0,58646.14092477571,38593.9177152647
1666850400,11510.25,11515.5,11392,11392.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11710.454174720617,11197.045825279383,129.96944981374494,109051,156705.14851643282,270798.33416197385,-17832.378212690455,0,0,0,0,-45106.83478372631,30622.41747726556
1666864800,11392.5,11464.5,11263.5,11291.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11667.064590812002,11060.935409187998,135.0430605413346,425277,246229.0990109552,235057.7227746492,-36481.907772318256,0,0,0,0,-258803.23776880093,3058.069358592562
1666879200,11292,11453,11247.25,11263.5,0,0,0,0,0,0,0,0,1,0,0,0,1,11663.14033432543,11037.10966567457,140.09355621695354,653274,381910.7326739701,369343.6485164328,-39842.368128452916,0,0,0,0,-349293.19645652873,-30499.19405237137
1666893600,11263.75,11284.25,10924.5,11097,0,0,0,0,0,0,1,0,0,1,0,0,1,11517.924953302185,10690.825046697815,155.78330220145685,283454,349091.82178264676,572866.0990109552,-46151.92970070703,0,0,0,0,-480678.754482936,-73373.43790290134
1666908000,11124.5,11190.75,11123.5,11180.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11417.778528066316,10896.471471933684,151.35235204420994,77982,258721.88118843117,523637.73267397017,-32505.35495967415,0,0,0,0,64936.68401486989,-60201.04533930408
1666922400,11180.75,11185.75,11102.5,11112.75,0,0,0,0,0,0,0,0,0,0,0,0,1,11405.48184749015,10882.76815250985,146.48789832676636,58056,191833.2541256208,388082.82178264676,-31722.607188913007,0,0,0,0,17515.566897752775,-52799.46322148914
1666936800,11112.75,11124.5,11062,11117.25,0,0,0,0,1,0,0,0,0,0,0,1,0,11335.233144097996,10851.266855902004,140.48876273199733,116809,166825.16941708053,287749.8811884312,-25610.9171823449,1,0,0,0,25925.814897752774,-45301.817686323244
1666951200,11117.25,11364.25,11070,11321.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11591.45756237671,10842.79243762329,151.47170825114037,349196,227615.44627805369,250237.7541256208,1562.6470028137064,0,0,1,0,268315.9015587553,-15433.463472506239
1666965600,11321.75,11554.5,11257.25,11528.5,0,0,0,0,0,0,0,0,1,0,0,1,0,11797.326665064089,11014.423334935911,161.8844433760589,551358,335529.63085203577,341423.1694170805,36981.68829994471,0,0,0,0,651808.8082029942,48113.41954420808
1666980000,11528.5,11627,11514.5,11626.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11864.535474702368,11276.964525297632,158.35698313491184,184748,285269.0872346905,503294.4462780537,44703.43618720885,0,0,0,0,813155.3948696608,120974.56005139406
1667167200,11593.5,11600,11516.5,11549.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11832.38115508077,11284.11884491923,154.92077005384672,61060,210532.724823127,427903.6308520357,32481.80012503812,0,0,0,0,-32175.329341317367,106388.85629970726
1667181600,11549.25,11581.5,11541,11551.25,0,0,0,0,0,0,0,0,0,0,0,1,0,11801.621786860715,11320.878213139285,146.74785790714336,39521,153528.81654875135,315799.0872346905,25501.31966642874,0,0,0,0,-30223.675020329712,93378.1390311323
1667196000,11552,11564,11484.25,11506.5,0,0,0,0,0,1,0,0,0,0,0,0,1,11776.943444942093,11271.306555057907,141.9622966280617,84026,130361.2110325009,230293.22482312704,14938.60579211904,0,0,0,0,-78163.2737664112,77040.86162184244
1667210400,11506.5,11545.5,11412.5,11422.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11757.483198874801,11200.516801125199,141.32213258320013,247361,169361.14068833392,195541.81654875135,-3965.0146836418735,0,0,0,1,-234391.2737664112,47380.65825153257
1667224800,11423.5,11513.25,11367,11472.75,0,0,0,0,0,0,0,0,0,0,0,1,0,11725.761184669458,11154.488815330542,141.67412311297156,479262,272661.4271255559,254041.7110325009,10530.582339908655,0,0,1,0,-72998.77120230865,35915.95068450007
1667239200,11472.75,11498.75,11416.25,11453.5,0,0,0,0,0,0,0,0,0,0,0,0,1,11704.921100050211,11210.078899949789,137.4474000334736,203394,249572.28475037063,408992.1406883339,2627.8952839075464,0,0,0,0,-120457.37120230866,21023.25336194686
1667253600,11451.75,11495.5,11446.5,11493.5,0,0,0,0,0,0,0,0,0,0,0,1,0,11692.194592903767,11249.805407096233,131.1297286025112,38938,179360.8565002471,374358.4271255559,3752.1819312254956,0,0,0,0,33176.76530612245,22180.73068996358
1667268000,11494,11525.75,11478.5,11517.25,0,0,0,0,0,0,0,0,0,0,0,1,0,11713.457479124927,11290.792520875073,125.13831941661753,40299,133006.90433349807,269041.28475037066,3387.0497197080003,0,0,0,0,53006.43197278911,25116.511764518393
